account_id,year_month,month_index,billing_amount,committed_payment_ratio,revolving_principal_before_payment,scheduled_principal_payment,revolving_fee,ending_carryover_principal,total_payment_amount,minimum_principal_required,actual_principal_paid,revolving_active,payment_status,payment_event
938fc2bb-e8b0-4ffd-bca0-41a0ce1d45de,2025-07,6,813719,0.8784,918269,806627,1418,111642,808045,192561,806627,True,정상,normal
938fc2bb-e8b0-4ffd-bca0-41a0ce1d45de,2025-08,7,843365,0.8937,955007,853467,1514,101540,854981,200265,853467,True,정상,normal
938fc2bb-e8b0-4ffd-bca0-41a0ce1d45de,2025-09,8,823032,0.8949,924572,827401,1377,97171,828778,193883,827401,True,정상,normal
938fc2bb-e8b0-4ffd-bca0-41a0ce1d45de,2025-10,9,817166,0.8972,914337,820343,1318,93994,821661,191736,820343,True,정상,normal
938fc2bb-e8b0-4ffd-bca0-41a0ce1d45de,2025-11,10,838842,0.9084,932836,847374,1275,85462,848649,195616,847374,True,정상,normal
938fc2bb-e8b0-4ffd-bca0-41a0ce1d45de,2025-12,11,794706,0.8926,880168,785637,1159,94531,786796,184571,785637,True,정상,normal
938fc2bb-e8b0-4ffd-bca0-41a0ce1d45de,2026-01,12,758996,0.8918,853527,761217,1282,92310,762499,178985,761217,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-03,1,994224,0.9692,994224,963565,0,844991,963565,149233,149233,True,최소결제,minimum_only
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-04,2,1029784,0.9637,1874775,1806804,11459,67971,1818264,281404,1806804,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-05,3,997324,0.9563,1065295,1018761,922,46534,1019683,159901,1018761,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-06,4,1033886,0.9523,1080420,1028839,631,51581,1029470,162171,1028839,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-07,5,987299,0.9534,1038880,990468,700,48412,991167,155936,990468,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-08,6,982711,0.9618,1031123,991727,657,39396,992384,154772,991727,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-09,7,1067023,0.9739,1106419,1077533,534,28886,1078068,166073,1077533,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-10,8,1084203,0.9812,1113089,1092190,392,20899,1092582,167075,1092190,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-11,9,1008171,0.9758,1029070,1004183,283,24887,1004467,154463,1004183,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2025-12,10,940751,0.9797,965638,946002,338,19636,946339,144942,946002,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2026-01,11,934782,0.9837,954418,938826,266,15592,939093,143258,938826,True,정상,normal
2c4fc295-d31e-4f39-afd4-f6202ac8bf49,2026-02,12,882876,0.9696,898468,871143,211,27325,871355,134860,871143,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-04,1,910946,0.8829,910946,804271,0,106675,804271,173626,804271,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-05,2,881397,0.8296,988072,819701,1447,168371,821148,188327,819701,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-06,3,896513,0.7846,1064884,835457,2283,229427,837740,202967,835457,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-07,4,874854,0.71,1104281,784093,3111,320188,787205,210476,784093,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-08,5,965964,0.6178,1286152,794574,4342,491578,798916,245141,794574,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-09,6,850595,0.5401,1342173,724871,6667,617302,731537,255818,724871,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-10,7,897003,0.4603,1514305,696982,8372,817323,705353,288627,696982,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-11,8,950804,0.4427,1768127,782671,11084,985456,793755,337005,782671,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2025-12,9,925861,0.4036,1911317,771458,13364,1139859,784822,364297,771458,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2026-01,10,803272,0.3484,1943131,676943,15458,1266188,692401,370361,676943,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2026-02,11,892928,0.3127,2159116,675159,17172,1483957,692331,411528,675159,True,정상,normal
79b40b38-fcc9-47a5-903c-6e44eb0abd14,2026-03,12,921202,0.2869,2405159,690160,20125,1714999,710284,458423,690160,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2025-06,1,1216895,0.7913,1216895,962892,0,254003,962892,142985,962892,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2025-07,2,1252701,0.7431,1506704,1119674,3445,387030,1123118,177038,1119674,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2025-08,3,1108391,0.6747,1495421,1008987,5249,486434,1014236,175712,1008987,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2025-09,4,1115758,0.6524,1602192,1045268,6597,556924,1051865,188258,1045268,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2025-10,5,1079996,0.589,1636920,964195,7553,672725,971748,192338,964195,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2025-11,6,1168342,0.4981,1841067,917061,9123,924006,926184,216325,917061,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2025-12,7,1152070,0.4097,2076076,850551,12531,1225525,863082,243939,850551,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2026-01,8,1123101,0.3875,2348626,910118,16620,1438508,926738,275964,910118,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2026-02,9,1083517,0.3778,2522025,952905,19509,1569120,972413,296338,952905,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2026-03,10,1058054,0.3487,2627174,916157,21280,1711017,937437,308693,916157,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2026-04,11,1176313,0.3407,2887330,983634,23204,1903696,1006839,339261,983634,True,정상,normal
1dcb55d6-7350-4216-af4c-aa39d51931d8,2026-05,12,1040402,0.3004,2944098,884553,25817,2059545,910371,345932,884553,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-01,1,1489184,0.8214,1489184,1223178,0,266006,1223178,363808,1223178,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-02,2,1504748,0.7099,1770754,1256987,3607,513767,1260595,432595,1256987,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-03,3,1457875,0.6606,1971642,1302490,6968,669152,1309458,481672,1302490,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-04,4,1287855,0.5709,1957007,1117275,9075,839732,1126350,478097,1117275,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-05,5,1486335,0.5625,2326067,1308425,11388,1017642,1319813,568258,1308425,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-06,6,1497523,0.5096,2515165,1281681,13801,1233484,1295482,614455,1281681,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-07,7,1457050,0.4587,2690534,1234171,16728,1456363,1250899,657297,1234171,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-08,8,1618540,0.4266,3074903,1311777,19751,1763126,1331528,751199,1311777,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-09,9,1512650,0.4006,3275776,1312179,23911,1963597,1336089,800272,1312179,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-10,10,1490534,0.3462,3454131,1195894,26630,2258237,1222524,843844,1195894,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-11,11,1514032,0.3022,3772269,1139965,30625,2632304,1170590,921565,1139965,True,정상,normal
087a0ea4-0ee8-49e5-af16-a92d46c09bae,2025-12,12,1557894,0.2694,4190198,1129005,35698,3061193,1164703,1023665,1129005,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-02,1,1615842,0.157,1615842,253737,0,1362105,253737,233166,253737,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-03,2,1623615,0.149,2985720,444796,18472,2540924,463269,430839,444796,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-04,3,1704260,0.1451,4245184,615794,34459,3629390,650253,612580,615794,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-05,4,1705941,0.1508,5335331,804341,49220,4530990,853562,769888,804341,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-06,5,1834168,0.1529,6365158,973362,61448,5391796,1034810,918492,973362,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-07,6,2079155,0.1475,7470951,1101790,73122,6369161,1174911,1078058,1101790,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-08,7,2134378,0.1586,8503539,1348386,86376,7155153,1434762,1227061,1348386,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-09,8,2333239,0.1656,9488392,1571543,97036,7916849,1668578,1369175,1571543,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-10,9,2143803,0.1464,10060652,1472745,107365,8587907,1580110,1451752,1472745,True,정상,normal
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-11,10,2366695,0.1452,10954602,1590467,116466,10954602,1706933,1580749,0,True,연체,delinquent
93d8de4e-f1e9-4ae6-916c-237386c19427,2025-12,11,2364124,0.1484,13318726,1975925,148562,13318726,2124487,1921892,0,True,연체,delinquent
93d8de4e-f1e9-4ae6-916c-237386c19427,2026-01,12,2309383,0.16,15628109,2500564,180624,13127545,2681188,2255136,2500564,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2025-09,1,1091955,0.9043,1091955,987433,0,1091955,987433,151454,0,True,연체,delinquent
6dd009bd-e70d-47d3-964d-71618fe030f3,2025-10,2,955056,0.8932,2047011,1828328,14809,218683,1843136,283920,1828328,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2025-11,3,1003103,0.8793,1221786,1074374,2966,147412,1077339,169462,1074374,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2025-12,4,967222,0.8913,1114634,993511,1999,121123,995510,154600,993511,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-01,5,998333,0.8949,1119456,1001754,1643,117702,1003397,155269,1001754,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-02,6,1030625,0.8909,1148327,1022997,1596,125330,1024593,159273,1022997,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-03,7,991136,0.8871,1116466,990439,1700,126027,992139,154854,990439,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-04,8,1037935,0.8808,1163962,1025236,1709,138726,1026946,161442,1025236,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-05,9,944315,0.8938,1083041,968004,1881,115037,969886,150218,968004,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-06,10,994351,0.8898,1109388,987187,1560,122201,988748,153872,987187,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-07,11,1023410,0.9019,1145611,1033213,1657,112398,1034870,158896,1033213,True,정상,normal
6dd009bd-e70d-47d3-964d-71618fe030f3,2026-08,12,972850,0.9034,1085248,980378,1524,104870,981902,150524,980378,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-04,1,1733285,0.8138,1733285,1410615,0,322670,1410615,282525,1410615,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-05,2,1851538,0.7419,2174208,1613055,4376,561153,1617431,354396,1613055,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-06,3,1809894,0.6491,2371047,1538947,7610,1984566,1546557,386481,386481,True,최소결제,minimum_only
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-07,4,1766323,0.6268,3750889,2351122,26914,3139494,2378036,611395,611395,True,최소결제,minimum_only
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-08,5,1884421,0.5768,5023915,2897628,42577,2126287,2940205,818898,2897628,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-09,6,1693647,0.5412,3819934,2067477,28836,1752457,2096313,622649,2067477,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-10,7,1998565,0.5148,3751022,1930852,23766,3751022,1954618,611417,0,True,연체,delinquent
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-11,8,1758633,0.454,5509655,2501348,50870,3008307,2552218,898074,2501348,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2025-12,9,1795794,0.4415,4804101,2120931,40798,2683170,2161729,783068,2120931,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2026-01,10,1873731,0.4153,4556901,1892665,36388,2664236,1929054,742775,1892665,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2026-02,11,1873614,0.3933,4537850,1784708,36131,2753142,1820839,739670,1784708,True,정상,normal
73bb2dea-8f15-426c-aded-628a4d341ca3,2026-03,12,1884755,0.3735,4637897,1732224,37337,2905673,1769561,755977,1732224,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-01,1,1375192,0.2883,1375192,396489,0,1375192,396489,385741,0,True,연체,delinquent
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-02,2,1520401,0.2946,2895593,853063,18650,2042530,871712,812214,853063,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-03,3,1420769,0.2832,3463299,980942,27700,2482357,1008642,971455,980942,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-04,4,1444173,0.2863,3926530,1124047,33665,2802483,1157712,1101392,1124047,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-05,5,1484148,0.2966,4286631,1271545,38006,3015086,1309552,1202400,1271545,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-06,6,1540680,0.2994,4555766,1363956,40890,3191810,1404845,1277892,1363956,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-07,7,1515962,0.2912,4707772,1370675,43286,3337097,1413961,1320530,1370675,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-08,8,1507324,0.2814,4844421,1363049,45257,3481372,1408306,1358860,1363049,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-09,9,1676985,0.291,5158357,1501258,47213,3657099,1548471,1446919,1501258,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-10,10,1528485,0.2945,5185584,1527204,49596,3658380,1576800,1454556,1527204,True,정상,normal
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-11,11,1554706,0.2966,5213086,1546060,49614,5213086,1595674,1462271,0,True,연체,delinquent
090b1cfd-4f78-44b9-b281-9d9ca74786a1,2025-12,12,1555058,0.2862,6768144,1936914,70698,4831230,2007612,1898464,1936914,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2024-12,1,1638577,0.8347,1638577,1367763,0,270814,1367763,424883,1367763,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-01,2,1511412,0.7122,1782226,1269272,3673,512954,1272945,462131,1269272,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-02,3,1435827,0.6572,1948781,1280665,6956,668116,1287621,505319,1280665,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-03,4,1503651,0.6002,2171767,1303490,9061,868277,1312551,563139,1303490,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-04,5,1526256,0.5197,2394533,1244431,11775,1773631,1256206,620902,620902,True,최소결제,minimum_only
19839277-8562-41bd-938c-063962f0a922,2025-05,6,1407539,0.4709,3181170,1497980,24053,1683190,1522033,824877,1497980,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-06,7,1427503,0.3978,3110693,1237385,22827,1873308,1260212,806603,1237385,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-07,8,1415557,0.3437,3288865,1130255,25405,2158610,1155660,852803,1130255,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-08,9,1410408,0.2938,3569018,1048558,29274,2520460,1077832,925446,1048558,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-09,10,1319827,0.3108,3840287,1193528,34182,2646759,1227709,995786,1193528,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-10,11,1397289,0.3016,4044048,1219660,35894,2824388,1255554,1048622,1219660,True,정상,normal
19839277-8562-41bd-938c-063962f0a922,2025-11,12,1192466,0.2608,4016854,1047479,38303,2969375,1085782,1041570,1047479,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2025-06,1,1994295,0.8182,1994295,1631671,0,362624,1631671,577149,1631671,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2025-07,2,1956217,0.7594,2318841,1760822,4918,558019,1765740,671073,1760822,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2025-08,3,2203639,0.6504,2761658,1796075,7568,1962434,1803643,799224,799224,True,최소결제,minimum_only
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2025-09,4,2033793,0.5662,3996227,2262552,26614,1733675,2289166,1156508,2262552,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2025-10,5,2025045,0.4305,3758720,1618273,23511,3758720,1641784,1087774,0,True,연체,delinquent
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2025-11,6,2203651,0.4128,5962371,2461075,50974,3501296,2512050,1725510,2461075,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2025-12,7,2056469,0.4143,5557765,2302578,47483,3255187,2350061,1608417,2302578,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2026-01,8,1968294,0.3551,5223481,1855060,44146,3368421,1899205,1511675,1855060,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2026-02,9,2013937,0.3571,5382358,1922067,45681,3460291,1967748,1557654,1922067,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2026-03,10,2188379,0.3153,5648670,1781102,46927,3867568,1828029,1634725,1781102,True,정상,normal
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2026-04,11,2320492,0.2894,6188060,1790825,52451,4397235,1843275,1790825,1790825,True,정상,minimum_only
9a1122a6-901a-4d9b-8c04-7ac0e3e515d6,2026-05,12,2222979,0.2894,6620214,1915890,59634,4704324,1975524,1915890,1915890,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2024-10,1,652943,0.9751,652943,636688,0,16255,636688,150438,636688,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2024-11,2,623486,0.9621,639741,615494,220,24247,615714,147396,615494,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2024-12,3,607733,0.9569,631980,604729,329,27251,605058,145608,604729,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-01,4,635775,0.9386,663026,622300,370,40726,622669,152761,622300,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-02,5,655849,0.9345,696575,650960,552,45615,651513,160491,650960,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-03,6,642714,0.9332,688329,642324,619,46005,642943,158591,642324,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-04,7,640583,0.9438,686588,648022,624,38566,648646,158190,648022,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-05,8,634826,0.929,673392,625586,523,47806,626109,155150,625586,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-06,9,645065,0.9199,692871,637362,648,55509,638010,159637,637362,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-07,10,640618,0.907,696127,631368,753,64759,632120,160388,631368,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-08,11,615287,0.8955,680046,608999,878,71047,609877,156683,608999,True,정상,normal
ee02d51f-b13b-448f-87d5-e0b7d8010e3c,2025-09,12,637220,0.9005,708267,637815,964,70452,638778,163185,637815,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-02,1,2879085,0.8449,2879085,2432503,0,446582,2432503,669675,2432503,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-03,2,2869859,0.8413,3316441,2790272,6056,526169,2796328,771404,2790272,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-04,3,2642415,0.7783,3168584,2466255,7136,702329,2473390,737013,2466255,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-05,4,2696889,0.6928,3399218,2354947,9525,1044271,2364471,790658,2354947,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-06,5,2532574,0.6408,3576845,2291991,14162,1284854,2306153,831974,2291991,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-07,6,2706508,0.5727,3991362,2285941,17425,1705421,2303366,928391,2285941,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-08,7,2663788,0.5149,4369209,2249542,23128,2119667,2272670,1016278,2249542,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-09,8,2491322,0.5004,4610989,2307290,28746,2303699,2336036,1072516,2307290,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-10,9,2688694,0.5027,4992393,2509594,31242,2482799,2540836,1161231,2509594,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-11,10,2551775,0.4548,5034574,2289888,33671,2744686,2323559,1171042,2289888,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2025-12,11,2620440,0.4031,5365126,2162760,37222,3202366,2199982,1247928,2162760,True,정상,normal
aa96f190-998e-43ec-ba51-9743947ea4c1,2026-01,12,2543650,0.3848,5746016,2211220,43429,3534796,2254649,1336523,2211220,True,정상,normal
0ac0afe2-564a-4c05-8021-515b5973f0df,2025-04,1,3871827,0.2047,3871827,792660,0,3079167,792660,758878,792660,True,정상,normal
0ac0afe2-564a-4c05-8021-515b5973f0df,2025-05,2,4180191,0.2055,7259358,1491728,41759,5767630,1533486,1422834,1491728,True,정상,normal
0ac0afe2-564a-4c05-8021-515b5973f0df,2025-06,3,3999265,0.1964,9766895,1918340,78219,7848555,1996558,1914311,1918340,True,정상,normal
